,Snapshot,Lookback,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12
48,702.0,4.644673480769162,0.1797008518565617,0.0,0.109,0.314,0.277,0.172,0.125,0.13,0.185,0.109,0.158,0.151
49,704.0,4.622237616993765,0.2100744867299222,0.0,0.0,0.172,0.243,0.258,0.212,0.103,0.171,0.156,0.0,0.138
50,706.0,4.577088592204344,0.1514114740709572,0.0,0.199,0.222,0.0,0.153,0.274,0.215,0.186,0.16,0.194,0.178
51,708.0,4.552132323035337,0.1974157826170575,0.0,0.147,0.203,0.203,0.125,0.201,0.231,0.23,0.225,0.0,0.156
52,711.0,4.501814915026364,0.2839390799550085,0.205,0.251,0.171,0.143,0.146,0.0,0.115,0.164,0.236,0.289,0.251
53,712.0,4.48942163564651,0.3061868368951458,0.19,0.207,0.235,0.0,0.125,0.0,0.139,0.153,0.165,0.259,0.257
54,714.0,4.451988877090198,0.2775179621579688,0.319,0.136,0.0,0.216,0.256,0.215,0.094,0.174,0.152,0.0,0.22
55,716.0,4.425636673797188,0.1733277200464731,0.293,0.222,0.0,0.118,0.186,0.317,0.219,0.0,0.0,0.154,0.0
56,718.0,4.384017668022734,0.0,0.144,0.139,0.208,0.185,0.118,0.153,0.211,0.296,0.176,0.121,0.0
57,720.0,4.356077168016794,0.139860097726456,0.119,0.115,0.153,0.124,0.15,0.225,0.173,0.159,0.214,0.191,0.131
58,722.0,4.328017673411098,0.18969993207703,0.0,0.0,0.0,0.167,0.104,0.122,0.267,0.232,0.253,0.156,0.188
59,724.0,4.282832647088027,0.1854959410679384,0.292,0.252,0.208,0.0,0.218,0.112,0.112,0.0,0.0,0.0,0.0
60,726.0,4.251573740401522,0.2466642097717552,0.215,0.237,0.283,0.241,0.161,0.196,0.168,0.087,0.129,0.135,0.147
61,728.0,4.218546832503941,0.1949536141827366,0.191,0.135,0.181,0.317,0.266,0.14,0.097,0.192,0.226,0.201,0.152
62,731.0,4.183756010091789,0.0,0.183,0.0,0.114,0.128,0.252,0.267,0.184,0.122,0.154,0.27,0.195
63,732.0,4.166252624258075,0.1709076647485239,0.128,0.123,0.118,0.135,0.205,0.18,0.202,0.156,0.157,0.207,0.257
64,734.0,4.129379642199092,0.1958731539091838,0.234,0.134,0.0,0.168,0.0,0.263,0.115,0.0,0.219,0.0,0.121
65,736.0,4.090517576788267,0.0,0.145,0.177,0.192,0.122,0.17,0.152,0.176,0.159,0.0,0.207,0.132
66,739.0,4.051387253346471,0.1345247519738501,0.149,0.0,0.0,0.118,0.153,0.246,0.185,0.135,0.169,0.083,0.101
67,740.0,4.031717654255528,0.1180005250971888,0.15,0.0,0.0,0.0,0.0,0.185,0.245,0.162,0.182,0.154,0.0
68,742.0,3.9921703326700086,0.2471128872827286,0.157,0.144,0.165,0.113,0.0,0.142,0.204,0.235,0.196,0.15,0.129
69,744.0,3.9703123977296446,0.1870684640996926,0.26,0.208,0.127,0.0,0.153,0.09,0.177,0.239,0.238,0.128,0.161
70,746.0,3.926362164091506,0.1770630002435458,0.153,0.163,0.299,0.163,0.174,0.125,0.117,0.114,0.0,0.13,0.191
71,748.0,3.904236747925157,0.1595776513338298,0.163,0.13,0.179,0.256,0.194,0.138,0.0,0.093,0.121,0.0,0.0
72,751.0,3.859786935916354,0.1528338306003584,0.161,0.148,0.0,0.136,0.162,0.236,0.17,0.217,0.199,0.197,0.223
73,752.0,3.837429450196412,0.2046174631769823,0.184,0.0,0.0,0.163,0.14,0.185,0.232,0.167,0.282,0.153,0.0
74,755.0,3.79021115421336,0.1422667222355437,0.207,0.208,0.198,0.177,0.0,0.0,0.0,0.177,0.264,0.241,0.185
75,756.0,3.765320039697933,0.0,0.0,0.185,0.239,0.227,0.192,0.134,0.202,0.164,0.161,0.303,0.248
76,758.0,3.740344240283843,0.2824214896673133,0.188,0.0,0.161,0.259,0.264,0.169,0.0,0.251,0.193,0.197,0.209
77,761.0,3.6900396490094094,0.1131797721611884,0.0,0.0,0.192,0.201,0.16,0.24,0.259,0.156,0.169,0.282,0.0
78,763.0,3.664744843454031,0.1471521459185968,0.115,0.149,0.123,0.0,0.188,0.204,0.285,0.263,0.0,0.176,0.177
79,764.0,3.639333229466553,0.1385184904525049,0.0,0.151,0.161,0.0,0.134,0.14,0.202,0.261,0.227,0.175,0.146
80,766.0,3.611243287317557,0.1849692764604522,0.187,0.199,0.166,0.0,0.161,0.201,0.159,0.14,0.257,0.215,0.147
81,768.0,3.5830408109660965,0.0,0.239,0.242,0.0,0.144,0.141,0.184,0.155,0.142,0.175,0.21,0.224
82,770.0,3.5406764130714983,0.31476154707695,0.205,0.244,0.246,0.175,0.25,0.205,0.194,0.116,0.202,0.126,0.247
83,772.0,3.512293805010021,0.0,0.251,0.22,0.198,0.209,0.211,0.347,0.296,0.156,0.166,0.256,0.142
84,774.0,3.480915262767496,0.1795652413797293,0.0,0.0,0.176,0.206,0.164,0.192,0.287,0.309,0.134,0.218,0.279
85,776.0,3.4493642568072502,0.2040487550958484,0.195,0.289,0.0,0.164,0.192,0.0,0.151,0.284,0.341,0.208,0.167
86,778.0,3.417641437811543,0.2341400805679695,0.169,0.182,0.251,0.204,0.182,0.0,0.0,0.149,0.301,0.339,0.348
87,780.0,3.384160105599035,0.3562010029250726,0.362,0.218,0.257,0.182,0.263,0.199,0.0,0.131,0.152,0.208,0.301
88,782.0,3.348859240906851,0.2089534220773854,0.341,0.303,0.326,0.262,0.208,0.262,0.208,0.151,0.0,0.0,0.0
89,784.0,3.313394622547607,0.1521394413769964,0.0,0.235,0.242,0.328,0.304,0.295,0.212,0.184,0.242,0.0,0.135
90,786.0,3.2955764075645178,0.1798081446856068,0.146,0.174,0.0,0.278,0.306,0.378,0.26,0.192,0.233,0.194,0.161
91,788.0,3.2597687795980548,0.2224235093733696,0.157,0.19,0.239,0.155,0.195,0.34,0.348,0.236,0.23,0.283,0.298
92,790.0,3.220194766662841,0.3654617466576203,0.318,0.17,0.292,0.215,0.129,0.0,0.138,0.191,0.255,0.0,0.248
93,792.0,3.20025161299705,0.3131013272059991,0.334,0.249,0.0,0.181,0.192,0.14,0.162,0.104,0.223,0.264,0.0
94,794.0,3.1602677614677805,0.1993632456654358,0.259,0.289,0.268,0.427,0.0,0.162,0.24,0.229,0.195,0.0,0.244
95,797.0,3.1200013903966006,0.0,0.176,0.224,0.199,0.265,0.482,0.306,0.218,0.263,0.199,0.321,0.187
96,798.0,3.099787303245714,0.0,0.136,0.221,0.157,0.181,0.386,0.313,0.312,0.248,0.172,0.229,0.223
97,802.0,3.032536332071169,0.1940415561027063,0.285,0.247,0.0,0.143,0.167,0.218,0.253,0.311,0.345,0.221,0.124
