,Snapshot,Lookback,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12
0,602.0,6.296819541234349,0.0,0.2489999979734421,0.2849999964237213,0.27300000190734863,0.0,0.181999996304512,0.0,0.0,0.0,0.40299999713897705,0.2619999945163727,0.16200000047683716
1,604.0,6.257021370782392,0.2160000056028366,0.0,0.0,0.0,0.0,0.0,0.0,0.2709999978542328,0.0,0.2300000041723252,0.25600001215934753,0.16599999368190765
2,608.0,6.1980671836829675,0.164000004529953,0.0,0.18400000035762787,0.16099999845027926,0.17499999701976776,0.289000004529953,0.27799999713897705,0.0,0.17399999499320984,0.0,0.27900001406669617,0.2829999923706055
3,610.0,6.166826674452982,0.1589999943971634,0.1340000033378601,0.0,0.19099999964237213,0.25999999046325684,0.2899999916553497,0.30000001192092896,0.23199999332427976,0.0,0.20200000703334808,0.0,0.0
4,612.0,6.133891202463207,0.12800000607967374,0.19499999284744265,0.0,0.23499999940395355,0.2409999966621399,0.35100001096725464,0.2930000126361847,0.16899999976158142,0.1879999935626984,0.2419999986886978,0.0,0.0
5,614.0,6.100719280344513,0.1889999955892563,0.0,0.22599999606609344,0.0,0.3619999885559082,0.3759999871253967,0.19200000166893005,0.1599999964237213,0.3019999861717224,0.0,0.0,0.210999995470047
6,616.0,6.067346103953526,0.16599999368190765,0.2160000056028366,0.18000000715255735,0.328000009059906,0.3849999904632568,0.20900000631809235,0.0,0.31700000166893005,0.2300000041723252,0.0,0.23899999260902405,0.2070000022649765
7,618.0,6.032072868913223,0.22200000286102287,0.1330000013113022,0.2460000067949295,0.4230000078678131,0.0,0.22200000286102287,0.2879999876022339,0.14100000262260434,0.1459999978542328,0.0,0.0,0.2189999967813492
8,620.0,5.9948320266449295,0.19200000166893005,0.2430000007152557,0.20900000631809235,0.0,0.25999999046325684,0.2300000041723252,0.0,0.0,0.0,0.18299999833106995,0.23499999940395355,0.2800000011920929
9,622.0,5.957324003606695,0.2770000100135803,0.18400000035762787,0.1860000044107437,0.181999996304512,0.164000004529953,0.0,0.0,0.0,0.1589999943971634,0.23199999332427976,0.2189999967813492,0.2039999961853028
10,624.0,5.9365639909968575,0.21699999272823334,0.0,0.0,0.0,0.20200000703334808,0.21299999952316284,0.0,0.0,0.210999995470047,0.1850000023841858,0.1850000023841858,0.0
11,626.0,5.894811696137233,0.16500000655651093,0.181999996304512,0.21199999749660486,0.26499998569488525,0.15299999713897705,0.15700000524520874,0.2140000015497208,0.3319999873638153,0.2630000114440918,0.23100000619888306,0.27900001406669617,0.19200000166893005
12,629.0,5.85272746861963,0.2160000056028366,0.2240000069141388,0.16200000047683716,0.0,0.0,0.3009999990463257,0.32600000500679016,0.29100000858306885,0.21199999749660486,0.19499999284744265,0.2809999883174896,0.30000001192092896
13,630.0,5.829423163299706,0.2419999986886978,0.18700000643730166,0.24699999392032626,0.2070000022649765,0.2809999883174896,0.2930000126361847,0.3540000021457672,0.2689999938011169,0.2489999979734421,0.2329999953508377,0.26499998569488525,0.29100000858306885
14,632.0,5.806019824366869,0.0,0.22200000286102287,0.25999999046325684,0.32899999618530273,0.0,0.2800000011920929,0.3219999969005585,0.2669999897480011,0.0,0.19499999284744265,0.2660000026226044,0.2029999941587448
15,634.0,5.758847580686567,0.1879999935626984,0.2759999930858612,0.2750000059604645,0.2179999947547913,0.1860000044107437,0.21699999272823334,0.181999996304512,0.21299999952316284,0.1979999989271164,0.2460000067949295,0.0,0.0
16,636.0,5.735113676933862,0.19900000095367432,0.0,0.20100000500679016,0.0,0.2189999967813492,0.19699999690055847,0.0,0.20200000703334808,0.2160000056028366,0.0,0.0,0.0
17,639.0,5.687351268637958,0.2380000054836273,0.2619999945163727,0.20100000500679016,0.0,0.0,0.2419999986886978,0.17900000512599945,0.12399999797344208,0.22100000083446505,0.18400000035762787,0.15700000524520874,0.0
18,640.0,5.674282004200253,0.2189999967813492,0.25099998712539673,0.0,0.20100000500679016,0.19099999964237213,0.21199999749660486,0.13500000536441806,0.0,0.0,0.1889999955892563,0.16699999570846558,0.18000000715255735
19,642.0,5.63487750476342,0.2639999985694885,0.2619999945163727,0.0,0.15000000596046448,0.0,0.0,0.1599999964237213,0.0,0.2039999961853028,0.2160000056028366,0.2150000035762787,0.2189999967813492
20,644.0,5.607096887071627,0.3190000057220459,0.2039999961853028,0.2419999986886978,0.19099999964237213,0.0,0.0,0.0,0.1850000023841858,0.0,0.2450000047683716,0.2380000054836273,0.25
21,646.0,5.563197273837341,0.17399999499320984,0.2070000022649765,0.0,0.0,0.0,0.1879999935626984,0.20200000703334808,0.0,0.17900000512599945,0.2300000041723252,0.17599999904632568,0.2430000007152557
22,648.0,5.532228479342441,0.22499999403953552,0.0,0.0,0.12800000607967374,0.17499999701976776,0.2879999876022339,0.15600000321865082,0.0,0.181999996304512,0.0,0.2680000066757202,0.2179999947547913
23,650.0,5.499580009312712,0.0,0.1550000011920929,0.0,0.19200000166893005,0.2189999967813492,0.1850000023841858,0.0,0.1809999942779541,0.125,0.19099999964237213,0.2590000033378601,0.2199999988079071
24,652.0,5.4667717357004335,0.0,0.0,0.16099999845027926,0.1459999978542328,0.16699999570846558,0.0,0.0,0.1459999978542328,0.2549999952316284,0.18700000643730166,0.2280000001192093,0.1459999978542328
25,654.0,5.432045810452904,0.14499999582767487,0.0,0.26100000739097595,0.22200000286102287,0.0,0.1979999989271164,0.15000000596046448,0.13199999928474426,0.16599999368190765,0.1469999998807907,0.1599999964237213,0.0
26,656.0,5.395473989249358,0.0,0.21299999952316284,0.2800000011920929,0.1879999935626984,0.2199999988079071,0.1879999935626984,0.1809999942779541,0.164000004529953,0.0,0.210999995470047,0.18700000643730166,0.19499999284744265
27,658.0,5.377073878453867,0.12700000405311584,0.25099998712539673,0.2879999876022339,0.2240000069141388,0.0,0.18000000715255735,0.0,0.1340000033378601,0.0,0.181999996304512,0.1860000044107437,0.1599999964237213
28,660.0,5.338220697323426,0.2980000078678131,0.25799998641014105,0.1589999943971634,0.0,0.2290000021457672,0.0,0.2329999953508377,0.0,0.18700000643730166,0.1879999935626984,0.1459999978542328,0.16200000047683716
29,660.0,5.338220697323426,0.2980000078678131,0.25799998641014105,0.1589999943971634,0.0,0.2290000021457672,0.0,0.2329999953508377,0.0,0.18700000643730166,0.1879999935626984,0.1459999978542328,0.16200000047683716
30,662.0,5.297253698952362,0.1469999998807907,0.0,0.0,0.1940000057220459,0.2669999897480011,0.19699999690055847,0.0,0.0,0.19599999487400047,0.1809999942779541,0.19900000095367432,0.2809999883174896
31,664.0,5.276641111204341,0.0,0.0,0.0,0.0,0.20499999821186066,0.0,0.0,0.1550000011920929,0.0,0.16599999368190765,0.22300000488758087,0.1879999935626984
32,666.0,5.235158502612744,0.19099999964237213,0.0,0.0,0.0,0.0,0.1940000057220459,0.0,0.12999999523162842,0.2070000022649765,0.16699999570846558,0.0,0.0
33,668.0,5.214323161439596,0.0,0.13600000739097595,0.0,0.0,0.2240000069141388,0.1509999930858612,0.13899999856948853,0.15399999916553495,0.22300000488758087,0.0,0.0,0.0
34,670.0,5.170266337889607,0.193000003695488,0.1940000057220459,0.0,0.0,0.14000000059604645,0.12300000339746475,0.2080000042915344,0.20200000703334808,0.17100000381469727,0.16500000655651093,0.15399999916553495,0.1550000011920929
