,Snapshot,Lookback,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12
48,700.0,4.689300957922461,0.0,0.271,0.177,0.197,0.146,0.174,0.137,0.0,0.158,0.262,0.236,0.22
49,702.0,4.644673480769162,0.1850845144679744,0.0,0.098,0.261,0.249,0.177,0.133,0.155,0.185,0.12,0.155,0.142
50,704.0,4.622237616993765,0.2116090209064687,0.0,0.0,0.147,0.217,0.235,0.193,0.099,0.179,0.14,0.0,0.132
51,706.0,4.577088592204344,0.1509264062438393,0.0,0.178,0.193,0.0,0.168,0.255,0.185,0.167,0.15,0.189,0.173
52,708.0,4.552132323035337,0.196439094775746,0.0,0.154,0.179,0.178,0.131,0.213,0.206,0.196,0.202,0.0,0.164
53,711.0,4.501814915026364,0.2694197028910085,0.199,0.228,0.158,0.143,0.143,0.0,0.13,0.161,0.232,0.26,0.216
54,712.0,4.48942163564651,0.2672226031383842,0.177,0.183,0.206,0.0,0.127,0.0,0.148,0.148,0.168,0.239,0.217
55,714.0,4.451988877090198,0.2373485313665796,0.273,0.125,0.0,0.183,0.219,0.216,0.111,0.169,0.154,0.0,0.207
56,716.0,4.425636673797188,0.1590138796211038,0.253,0.187,0.0,0.116,0.164,0.285,0.193,0.0,0.0,0.159,0.0
57,718.0,4.384017668022734,0.0,0.136,0.134,0.195,0.177,0.132,0.145,0.21,0.264,0.169,0.129,0.0
58,720.0,4.356077168016794,0.1241971513463238,0.119,0.116,0.152,0.123,0.169,0.209,0.175,0.156,0.211,0.195,0.131
59,722.0,4.328017673411098,0.1767448534540171,0.0,0.0,0.0,0.164,0.105,0.122,0.24,0.221,0.264,0.163,0.188
60,724.0,4.282832647088027,0.1748444640986016,0.294,0.217,0.191,0.0,0.199,0.109,0.117,0.0,0.0,0.0,0.0
61,726.0,4.251573740401522,0.2576223407207258,0.198,0.225,0.251,0.218,0.158,0.179,0.172,0.093,0.13,0.153,0.151
62,728.0,4.218546832503941,0.1926594441962626,0.206,0.135,0.172,0.287,0.233,0.131,0.102,0.165,0.203,0.189,0.149
63,731.0,4.183756010091789,0.0,0.188,0.0,0.122,0.143,0.228,0.238,0.161,0.12,0.151,0.241,0.186
64,732.0,4.166252624258075,0.1578679338497844,0.13,0.134,0.113,0.143,0.194,0.17,0.181,0.141,0.148,0.215,0.218
65,734.0,4.129379642199092,0.1880906540465211,0.21,0.128,0.0,0.165,0.0,0.28,0.121,0.0,0.206,0.0,0.127
66,736.0,4.090517576788267,0.0,0.133,0.16,0.18,0.116,0.162,0.149,0.188,0.156,0.0,0.197,0.129
67,739.0,4.051387253346471,0.1470096498004343,0.15,0.0,0.0,0.111,0.148,0.229,0.174,0.147,0.159,0.092,0.121
68,740.0,4.031717654255528,0.1416454698785816,0.148,0.0,0.0,0.0,0.0,0.163,0.214,0.17,0.173,0.136,0.0
69,742.0,3.9921703326700086,0.2382589729438909,0.142,0.142,0.16,0.107,0.0,0.143,0.182,0.214,0.2,0.149,0.127
70,744.0,3.9703123977296446,0.1859747203510491,0.244,0.191,0.125,0.0,0.15,0.092,0.176,0.223,0.218,0.137,0.171
71,746.0,3.926362164091506,0.1812272970587008,0.158,0.165,0.257,0.147,0.161,0.132,0.13,0.12,0.0,0.136,0.173
72,748.0,3.904236747925157,0.1720731608775849,0.173,0.132,0.174,0.226,0.19,0.145,0.0,0.095,0.131,0.0,0.0
73,751.0,3.859786935916354,0.1442225150822429,0.175,0.135,0.0,0.131,0.147,0.206,0.155,0.224,0.192,0.201,0.209
74,752.0,3.837429450196412,0.1897310407212634,0.176,0.0,0.0,0.157,0.134,0.169,0.208,0.157,0.266,0.153,0.0
75,755.0,3.79021115421336,0.1354116272646417,0.189,0.198,0.186,0.164,0.0,0.0,0.0,0.187,0.256,0.205,0.175
76,756.0,3.765320039697933,0.0,0.0,0.177,0.227,0.196,0.181,0.14,0.195,0.154,0.173,0.288,0.226
